question_id,template_key,library_code,category_code,service_code,phase,section,order,label_fr,help_fr,answer_type,required,required_for_quote,options_json,validation_json,condition_json,data_key,weight,max_score,anomaly_code,risk_code,recommendation_code,opportunity_service_code,sensitivity,modifiable_by_franchisee,deletion_policy,requires_central_approval,status,version,origin
Q-DIAG-IT-AUDIT-SI-EXISTS,DIAG_SERVICE_EXISTS,IT,IT-GOV,IT-AUDIT-SI,DIAGNOSTIC,Diagnostic par service,11,Disposez-vous actuellement d’un dispositif ou processus formalisé pour « Audit du système d’information et feuille de route » ?,La réponse peut générer une recommandation liée au service « Audit du système d’information et feuille de route ».,SINGLE_CHOICE,True,False,"[""YES"", ""PARTIAL"", ""NO"", ""UNKNOWN""]",{},{},diagnostic.it_audit_si.exists,2,10,ANOM-IT-AUDIT-SI-EXISTS,RISK-IT-AUDIT-SI-EXISTS,REC-IT-AUDIT-SI-EXISTS,IT-AUDIT-SI,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-AUDIT-SI-PERFORMANCE,DIAG_SERVICE_PERFORMANCE,IT,IT-GOV,IT-AUDIT-SI,DIAGNOSTIC,Diagnostic par service,12,Comment évaluez-vous la performance actuelle de « Audit du système d’information et feuille de route » ?,La réponse peut générer une recommandation liée au service « Audit du système d’information et feuille de route ».,RATING_5,True,False,[],{},{},diagnostic.it_audit_si.performance,2,10,ANOM-IT-AUDIT-SI-PERFORMANCE,RISK-IT-AUDIT-SI-PERFORMANCE,REC-IT-AUDIT-SI-PERFORMANCE,IT-AUDIT-SI,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-AUDIT-SI-ISSUES,DIAG_SERVICE_ISSUES,IT,IT-GOV,IT-AUDIT-SI,DIAGNOSTIC,Diagnostic par service,13,"Quels problèmes, retards, incidents ou insatisfactions rencontrez-vous concernant « Audit du système d’information et feuille de route » ?",La réponse peut générer une recommandation liée au service « Audit du système d’information et feuille de route ».,LONG_TEXT,False,False,[],{},{},diagnostic.it_audit_si.issues,1,10,ANOM-IT-AUDIT-SI-ISSUES,RISK-IT-AUDIT-SI-ISSUES,REC-IT-AUDIT-SI-ISSUES,IT-AUDIT-SI,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-ARCHI-EXISTS,DIAG_SERVICE_EXISTS,IT,IT-GOV,IT-ARCHI,DIAGNOSTIC,Diagnostic par service,14,Disposez-vous actuellement d’un dispositif ou processus formalisé pour « Architecture et urbanisation du système d’information » ?,La réponse peut générer une recommandation liée au service « Architecture et urbanisation du système d’information ».,SINGLE_CHOICE,True,False,"[""YES"", ""PARTIAL"", ""NO"", ""UNKNOWN""]",{},{},diagnostic.it_archi.exists,2,10,ANOM-IT-ARCHI-EXISTS,RISK-IT-ARCHI-EXISTS,REC-IT-ARCHI-EXISTS,IT-ARCHI,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-ARCHI-PERFORMANCE,DIAG_SERVICE_PERFORMANCE,IT,IT-GOV,IT-ARCHI,DIAGNOSTIC,Diagnostic par service,15,Comment évaluez-vous la performance actuelle de « Architecture et urbanisation du système d’information » ?,La réponse peut générer une recommandation liée au service « Architecture et urbanisation du système d’information ».,RATING_5,True,False,[],{},{},diagnostic.it_archi.performance,2,10,ANOM-IT-ARCHI-PERFORMANCE,RISK-IT-ARCHI-PERFORMANCE,REC-IT-ARCHI-PERFORMANCE,IT-ARCHI,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-ARCHI-ISSUES,DIAG_SERVICE_ISSUES,IT,IT-GOV,IT-ARCHI,DIAGNOSTIC,Diagnostic par service,16,"Quels problèmes, retards, incidents ou insatisfactions rencontrez-vous concernant « Architecture et urbanisation du système d’information » ?",La réponse peut générer une recommandation liée au service « Architecture et urbanisation du système d’information ».,LONG_TEXT,False,False,[],{},{},diagnostic.it_archi.issues,1,10,ANOM-IT-ARCHI-ISSUES,RISK-IT-ARCHI-ISSUES,REC-IT-ARCHI-ISSUES,IT-ARCHI,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-NETWORK-EXISTS,DIAG_SERVICE_EXISTS,IT,IT-INFRA,IT-NETWORK,DIAGNOSTIC,Diagnostic par service,17,Disposez-vous actuellement d’un dispositif ou processus formalisé pour « Conception et installation réseau LAN/Wi-Fi » ?,La réponse peut générer une recommandation liée au service « Conception et installation réseau LAN/Wi-Fi ».,SINGLE_CHOICE,True,False,"[""YES"", ""PARTIAL"", ""NO"", ""UNKNOWN""]",{},{},diagnostic.it_network.exists,2,10,ANOM-IT-NETWORK-EXISTS,RISK-IT-NETWORK-EXISTS,REC-IT-NETWORK-EXISTS,IT-NETWORK,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-NETWORK-PERFORMANCE,DIAG_SERVICE_PERFORMANCE,IT,IT-INFRA,IT-NETWORK,DIAGNOSTIC,Diagnostic par service,18,Comment évaluez-vous la performance actuelle de « Conception et installation réseau LAN/Wi-Fi » ?,La réponse peut générer une recommandation liée au service « Conception et installation réseau LAN/Wi-Fi ».,RATING_5,True,False,[],{},{},diagnostic.it_network.performance,2,10,ANOM-IT-NETWORK-PERFORMANCE,RISK-IT-NETWORK-PERFORMANCE,REC-IT-NETWORK-PERFORMANCE,IT-NETWORK,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-NETWORK-ISSUES,DIAG_SERVICE_ISSUES,IT,IT-INFRA,IT-NETWORK,DIAGNOSTIC,Diagnostic par service,19,"Quels problèmes, retards, incidents ou insatisfactions rencontrez-vous concernant « Conception et installation réseau LAN/Wi-Fi » ?",La réponse peut générer une recommandation liée au service « Conception et installation réseau LAN/Wi-Fi ».,LONG_TEXT,False,False,[],{},{},diagnostic.it_network.issues,1,10,ANOM-IT-NETWORK-ISSUES,RISK-IT-NETWORK-ISSUES,REC-IT-NETWORK-ISSUES,IT-NETWORK,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-FIREWALL-EXISTS,DIAG_SERVICE_EXISTS,IT,IT-INFRA,IT-FIREWALL,DIAGNOSTIC,Diagnostic par service,20,Disposez-vous actuellement d’un dispositif ou processus formalisé pour « Déploiement de pare-feu et sécurisation réseau » ?,La réponse peut générer une recommandation liée au service « Déploiement de pare-feu et sécurisation réseau ».,SINGLE_CHOICE,True,False,"[""YES"", ""PARTIAL"", ""NO"", ""UNKNOWN""]",{},{},diagnostic.it_firewall.exists,2,10,ANOM-IT-FIREWALL-EXISTS,RISK-IT-FIREWALL-EXISTS,REC-IT-FIREWALL-EXISTS,IT-FIREWALL,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-FIREWALL-PERFORMANCE,DIAG_SERVICE_PERFORMANCE,IT,IT-INFRA,IT-FIREWALL,DIAGNOSTIC,Diagnostic par service,21,Comment évaluez-vous la performance actuelle de « Déploiement de pare-feu et sécurisation réseau » ?,La réponse peut générer une recommandation liée au service « Déploiement de pare-feu et sécurisation réseau ».,RATING_5,True,False,[],{},{},diagnostic.it_firewall.performance,2,10,ANOM-IT-FIREWALL-PERFORMANCE,RISK-IT-FIREWALL-PERFORMANCE,REC-IT-FIREWALL-PERFORMANCE,IT-FIREWALL,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-FIREWALL-ISSUES,DIAG_SERVICE_ISSUES,IT,IT-INFRA,IT-FIREWALL,DIAGNOSTIC,Diagnostic par service,22,"Quels problèmes, retards, incidents ou insatisfactions rencontrez-vous concernant « Déploiement de pare-feu et sécurisation réseau » ?",La réponse peut générer une recommandation liée au service « Déploiement de pare-feu et sécurisation réseau ».,LONG_TEXT,False,False,[],{},{},diagnostic.it_firewall.issues,1,10,ANOM-IT-FIREWALL-ISSUES,RISK-IT-FIREWALL-ISSUES,REC-IT-FIREWALL-ISSUES,IT-FIREWALL,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-VOIP-EXISTS,DIAG_SERVICE_EXISTS,IT,IT-INFRA,IT-VOIP,DIAGNOSTIC,Diagnostic par service,23,"Disposez-vous actuellement d’un dispositif ou processus formalisé pour « Téléphonie IP, centre d’appels et communications unifiées » ?","La réponse peut générer une recommandation liée au service « Téléphonie IP, centre d’appels et communications unifiées ».",SINGLE_CHOICE,True,False,"[""YES"", ""PARTIAL"", ""NO"", ""UNKNOWN""]",{},{},diagnostic.it_voip.exists,2,10,ANOM-IT-VOIP-EXISTS,RISK-IT-VOIP-EXISTS,REC-IT-VOIP-EXISTS,IT-VOIP,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-VOIP-PERFORMANCE,DIAG_SERVICE_PERFORMANCE,IT,IT-INFRA,IT-VOIP,DIAGNOSTIC,Diagnostic par service,24,"Comment évaluez-vous la performance actuelle de « Téléphonie IP, centre d’appels et communications unifiées » ?","La réponse peut générer une recommandation liée au service « Téléphonie IP, centre d’appels et communications unifiées ».",RATING_5,True,False,[],{},{},diagnostic.it_voip.performance,2,10,ANOM-IT-VOIP-PERFORMANCE,RISK-IT-VOIP-PERFORMANCE,REC-IT-VOIP-PERFORMANCE,IT-VOIP,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-VOIP-ISSUES,DIAG_SERVICE_ISSUES,IT,IT-INFRA,IT-VOIP,DIAGNOSTIC,Diagnostic par service,25,"Quels problèmes, retards, incidents ou insatisfactions rencontrez-vous concernant « Téléphonie IP, centre d’appels et communications unifiées » ?","La réponse peut générer une recommandation liée au service « Téléphonie IP, centre d’appels et communications unifiées ».",LONG_TEXT,False,False,[],{},{},diagnostic.it_voip.issues,1,10,ANOM-IT-VOIP-ISSUES,RISK-IT-VOIP-ISSUES,REC-IT-VOIP-ISSUES,IT-VOIP,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-CYBER-AUDIT-EXISTS,DIAG_SERVICE_EXISTS,IT,IT-CYBER,IT-CYBER-AUDIT,DIAGNOSTIC,Diagnostic par service,26,Disposez-vous actuellement d’un dispositif ou processus formalisé pour « Audit de cybersécurité » ?,La réponse peut générer une recommandation liée au service « Audit de cybersécurité ».,SINGLE_CHOICE,True,False,"[""YES"", ""PARTIAL"", ""NO"", ""UNKNOWN""]",{},{},diagnostic.it_cyber_audit.exists,2,10,ANOM-IT-CYBER-AUDIT-EXISTS,RISK-IT-CYBER-AUDIT-EXISTS,REC-IT-CYBER-AUDIT-EXISTS,IT-CYBER-AUDIT,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-CYBER-AUDIT-PERFORMANCE,DIAG_SERVICE_PERFORMANCE,IT,IT-CYBER,IT-CYBER-AUDIT,DIAGNOSTIC,Diagnostic par service,27,Comment évaluez-vous la performance actuelle de « Audit de cybersécurité » ?,La réponse peut générer une recommandation liée au service « Audit de cybersécurité ».,RATING_5,True,False,[],{},{},diagnostic.it_cyber_audit.performance,2,10,ANOM-IT-CYBER-AUDIT-PERFORMANCE,RISK-IT-CYBER-AUDIT-PERFORMANCE,REC-IT-CYBER-AUDIT-PERFORMANCE,IT-CYBER-AUDIT,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-CYBER-AUDIT-ISSUES,DIAG_SERVICE_ISSUES,IT,IT-CYBER,IT-CYBER-AUDIT,DIAGNOSTIC,Diagnostic par service,28,"Quels problèmes, retards, incidents ou insatisfactions rencontrez-vous concernant « Audit de cybersécurité » ?",La réponse peut générer une recommandation liée au service « Audit de cybersécurité ».,LONG_TEXT,False,False,[],{},{},diagnostic.it_cyber_audit.issues,1,10,ANOM-IT-CYBER-AUDIT-ISSUES,RISK-IT-CYBER-AUDIT-ISSUES,REC-IT-CYBER-AUDIT-ISSUES,IT-CYBER-AUDIT,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-PENTEST-EXISTS,DIAG_SERVICE_EXISTS,IT,IT-CYBER,IT-PENTEST,DIAGNOSTIC,Diagnostic par service,29,"Disposez-vous actuellement d’un dispositif ou processus formalisé pour « Test d’intrusion Web, mobile ou infrastructure » ?","La réponse peut générer une recommandation liée au service « Test d’intrusion Web, mobile ou infrastructure ».",SINGLE_CHOICE,True,False,"[""YES"", ""PARTIAL"", ""NO"", ""UNKNOWN""]",{},{},diagnostic.it_pentest.exists,2,10,ANOM-IT-PENTEST-EXISTS,RISK-IT-PENTEST-EXISTS,REC-IT-PENTEST-EXISTS,IT-PENTEST,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-PENTEST-PERFORMANCE,DIAG_SERVICE_PERFORMANCE,IT,IT-CYBER,IT-PENTEST,DIAGNOSTIC,Diagnostic par service,30,"Comment évaluez-vous la performance actuelle de « Test d’intrusion Web, mobile ou infrastructure » ?","La réponse peut générer une recommandation liée au service « Test d’intrusion Web, mobile ou infrastructure ».",RATING_5,True,False,[],{},{},diagnostic.it_pentest.performance,2,10,ANOM-IT-PENTEST-PERFORMANCE,RISK-IT-PENTEST-PERFORMANCE,REC-IT-PENTEST-PERFORMANCE,IT-PENTEST,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-PENTEST-ISSUES,DIAG_SERVICE_ISSUES,IT,IT-CYBER,IT-PENTEST,DIAGNOSTIC,Diagnostic par service,31,"Quels problèmes, retards, incidents ou insatisfactions rencontrez-vous concernant « Test d’intrusion Web, mobile ou infrastructure » ?","La réponse peut générer une recommandation liée au service « Test d’intrusion Web, mobile ou infrastructure ».",LONG_TEXT,False,False,[],{},{},diagnostic.it_pentest.issues,1,10,ANOM-IT-PENTEST-ISSUES,RISK-IT-PENTEST-ISSUES,REC-IT-PENTEST-ISSUES,IT-PENTEST,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-SOC-MDR-EXISTS,DIAG_SERVICE_EXISTS,IT,IT-CYBER,IT-SOC-MDR,DIAGNOSTIC,Diagnostic par service,32,Disposez-vous actuellement d’un dispositif ou processus formalisé pour « Supervision SOC/MDR et réponse aux incidents » ?,La réponse peut générer une recommandation liée au service « Supervision SOC/MDR et réponse aux incidents ».,SINGLE_CHOICE,True,False,"[""YES"", ""PARTIAL"", ""NO"", ""UNKNOWN""]",{},{},diagnostic.it_soc_mdr.exists,2,10,ANOM-IT-SOC-MDR-EXISTS,RISK-IT-SOC-MDR-EXISTS,REC-IT-SOC-MDR-EXISTS,IT-SOC-MDR,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-SOC-MDR-PERFORMANCE,DIAG_SERVICE_PERFORMANCE,IT,IT-CYBER,IT-SOC-MDR,DIAGNOSTIC,Diagnostic par service,33,Comment évaluez-vous la performance actuelle de « Supervision SOC/MDR et réponse aux incidents » ?,La réponse peut générer une recommandation liée au service « Supervision SOC/MDR et réponse aux incidents ».,RATING_5,True,False,[],{},{},diagnostic.it_soc_mdr.performance,2,10,ANOM-IT-SOC-MDR-PERFORMANCE,RISK-IT-SOC-MDR-PERFORMANCE,REC-IT-SOC-MDR-PERFORMANCE,IT-SOC-MDR,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-SOC-MDR-ISSUES,DIAG_SERVICE_ISSUES,IT,IT-CYBER,IT-SOC-MDR,DIAGNOSTIC,Diagnostic par service,34,"Quels problèmes, retards, incidents ou insatisfactions rencontrez-vous concernant « Supervision SOC/MDR et réponse aux incidents » ?",La réponse peut générer une recommandation liée au service « Supervision SOC/MDR et réponse aux incidents ».,LONG_TEXT,False,False,[],{},{},diagnostic.it_soc_mdr.issues,1,10,ANOM-IT-SOC-MDR-ISSUES,RISK-IT-SOC-MDR-ISSUES,REC-IT-SOC-MDR-ISSUES,IT-SOC-MDR,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-BACKUP-EXISTS,DIAG_SERVICE_EXISTS,IT,IT-CYBER,IT-BACKUP,DIAGNOSTIC,Diagnostic par service,35,"Disposez-vous actuellement d’un dispositif ou processus formalisé pour « Sauvegarde, restauration et archivage » ?","La réponse peut générer une recommandation liée au service « Sauvegarde, restauration et archivage ».",SINGLE_CHOICE,True,False,"[""YES"", ""PARTIAL"", ""NO"", ""UNKNOWN""]",{},{},diagnostic.it_backup.exists,2,10,ANOM-IT-BACKUP-EXISTS,RISK-IT-BACKUP-EXISTS,REC-IT-BACKUP-EXISTS,IT-BACKUP,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-BACKUP-PERFORMANCE,DIAG_SERVICE_PERFORMANCE,IT,IT-CYBER,IT-BACKUP,DIAGNOSTIC,Diagnostic par service,36,"Comment évaluez-vous la performance actuelle de « Sauvegarde, restauration et archivage » ?","La réponse peut générer une recommandation liée au service « Sauvegarde, restauration et archivage ».",RATING_5,True,False,[],{},{},diagnostic.it_backup.performance,2,10,ANOM-IT-BACKUP-PERFORMANCE,RISK-IT-BACKUP-PERFORMANCE,REC-IT-BACKUP-PERFORMANCE,IT-BACKUP,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-BACKUP-ISSUES,DIAG_SERVICE_ISSUES,IT,IT-CYBER,IT-BACKUP,DIAGNOSTIC,Diagnostic par service,37,"Quels problèmes, retards, incidents ou insatisfactions rencontrez-vous concernant « Sauvegarde, restauration et archivage » ?","La réponse peut générer une recommandation liée au service « Sauvegarde, restauration et archivage ».",LONG_TEXT,False,False,[],{},{},diagnostic.it_backup.issues,1,10,ANOM-IT-BACKUP-ISSUES,RISK-IT-BACKUP-ISSUES,REC-IT-BACKUP-ISSUES,IT-BACKUP,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-BCP-DRP-EXISTS,DIAG_SERVICE_EXISTS,IT,IT-CYBER,IT-BCP-DRP,DIAGNOSTIC,Diagnostic par service,38,Disposez-vous actuellement d’un dispositif ou processus formalisé pour « Plan de continuité et plan de reprise informatique » ?,La réponse peut générer une recommandation liée au service « Plan de continuité et plan de reprise informatique ».,SINGLE_CHOICE,True,False,"[""YES"", ""PARTIAL"", ""NO"", ""UNKNOWN""]",{},{},diagnostic.it_bcp_drp.exists,2,10,ANOM-IT-BCP-DRP-EXISTS,RISK-IT-BCP-DRP-EXISTS,REC-IT-BCP-DRP-EXISTS,IT-BCP-DRP,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-BCP-DRP-PERFORMANCE,DIAG_SERVICE_PERFORMANCE,IT,IT-CYBER,IT-BCP-DRP,DIAGNOSTIC,Diagnostic par service,39,Comment évaluez-vous la performance actuelle de « Plan de continuité et plan de reprise informatique » ?,La réponse peut générer une recommandation liée au service « Plan de continuité et plan de reprise informatique ».,RATING_5,True,False,[],{},{},diagnostic.it_bcp_drp.performance,2,10,ANOM-IT-BCP-DRP-PERFORMANCE,RISK-IT-BCP-DRP-PERFORMANCE,REC-IT-BCP-DRP-PERFORMANCE,IT-BCP-DRP,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-DIAG-IT-BCP-DRP-ISSUES,DIAG_SERVICE_ISSUES,IT,IT-CYBER,IT-BCP-DRP,DIAGNOSTIC,Diagnostic par service,40,"Quels problèmes, retards, incidents ou insatisfactions rencontrez-vous concernant « Plan de continuité et plan de reprise informatique » ?",La réponse peut générer une recommandation liée au service « Plan de continuité et plan de reprise informatique ».,LONG_TEXT,False,False,[],{},{},diagnostic.it_bcp_drp.issues,1,10,ANOM-IT-BCP-DRP-ISSUES,RISK-IT-BCP-DRP-ISSUES,REC-IT-BCP-DRP-ISSUES,IT-BCP-DRP,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
